M_RSCP,M_RSRQ,M_SINR,M_CQI,M_QPSK ,M_16QAM,M_64QAM,M_256QAM,M_MIMO,M_Thrpt_Mbps,Thrpt_Good?
-105.1709436,-10.88775991,-0.110573713,3.788647874,0.8125,0.1875,0,0,0,16.94830986,0
-93.32562507,-8.742233967,13.41397242,8.290069735,0.26923,0.353846,0.376923,0,0.35654042,74.09835638,1
-99.30506227,-10.88862043,6.765765882,6.428448283,0.714285,0.214285,0.071428,0,0.392367906,16.84627226,0
-97.88022449,-10.7676769,5.035996143,8.263522678,0.858267,0.11811,0.023622,0,0.089382716,16.6793578,0
-86.20653674,-7.901632332,19.34108232,11.24252159,0,0.545454,0.454545,0,0.188283208,22.11619383,0
-98.55206219,-10.64731727,4.17846562,7.728889502,0.74074,0.222222,0.037037,0,0.165699208,13.28137442,0
-86.77448878,-9.710908019,9.16347857,8.899022599,0.054545,0.763636,0.181818,0,0.323207776,66.5686762,1
-97.60432876,-9.440168316,8.440331536,7.804850211,0.323863,0.59659,0.079545,0,0.172195416,80.97430571,1
-83.04561035,-7.231022181,15.01103749,14.3379355,0.0625,0.75,0.1875,0,0,23.28232278,0
-73.56021539,-8.349913097,22.19180114,12.37845989,0.150326,0.274509,0.575163,0,0.340014848,70.98219243,1
-86.28805003,-10.67542806,5.763466076,8.18779628,0.153846,0.307692,0.461538,0.076923,0.607287449,21.49285647,0
-85.53121299,-9.023602369,16.16054317,10.66672278,0,0.350993,0.622516,0.02649,0.45764625,80.05117148,1
-79.0503319,-6.437056751,15.99187009,8.345977582,0.083333,0.208333,0.708333,0,0.333333333,24.99326715,0
-83.78889076,-8.710206798,13.96927797,10.29999991,0,0,1,0,1,23.56578409,0
-73.43924672,-7.367698126,15.50580281,10.25009146,0.025641,0.179487,0.730769,0.064102,0.206880227,99.27538541,1
-83.83141919,-9.553420554,16.35937858,9.979885784,0.093567,0.222222,0.578947,0.105263,0.330819284,169.5101114,1
-83.56138663,-6.147410199,12.10350694,7.18521731,0,0.3,0.7,0,0.333333333,25.86657166,1
-69.06138201,-7.265171048,24.61071707,11.52143414,0.012195,0.04878,0.390243,0.54878,0.333333333,145.7442952,1
-78.73762681,-4.530060654,22.54844801,14,0.133333,0.133333,0.466666,0.266666,0.574211831,26.60508665,1
-73.68343365,-9.349575461,9.466218526,5.527799236,0.344444,0.5,0.088888,0.066666,0.369464558,50.85363148,1
-89.84193376,-6.483092877,13.0038287,8.610207009,0.222222,0.777777,0,0,0.546516008,23.21791786,0
-62.29703862,-5.591322029,22.58692158,13.72857082,0,0,1,0,0.333333333,25.65561252,1
-78.01160701,-7.478834253,21.46272094,10.73646404,0.026143,0.294117,0.679738,0,0.333333333,118.8993995,1
-81.25844062,-9.679784097,24.00303172,10.67364984,0.072115,0.326923,0.423076,0.177884,0.335105074,161.4125825,1
-76.63591355,-5.98286653,15.68165646,11.08196461,0,0.285714,0.714285,0,0.333333333,23.947043,0
-91.10944887,-7.280470504,17.96539567,9.357142729,0.277777,0.611111,0.111111,0,0.333333333,24.50650732,0
-71.09441727,-7.692837634,21.76540299,11.07421029,0,0.166666,0.833333,0,0.344649731,137.355586,1
-103.0920703,-13.76039222,0.701449789,4.73577661,0.862595,0.12977,0.007633,0,0.284797682,30.86805932,1
-85.71486032,-7.483885863,7.236277294,6.798097819,0.260869,0.73913,0,0,0.27739251,21.69679635,0
-86.29171534,-8.638528232,9.810574029,9.365061638,0,0.222222,0.555555,0.222222,0,22.03872805,0
-102.1412285,-11.52000876,0.547007866,4.007985184,0.853932,0.089887,0.044943,0.011235,0.009821253,18.39528075,0
-89.8550292,-8.982918466,15.86104286,8.49648666,0.259067,0.341968,0.398963,0,0.340670053,136.5405013,1
-74.35721334,-7.148143243,20.85145402,13.53912231,0.16,0.36,0.48,0,0.333333333,21.23898081,0
-86.22634595,-7.955369193,12.4066359,9.181335247,0.545454,0.363636,0.090909,0,0.333333333,20.8519022,0
-75.90567786,-8.320893082,22.82038463,11.82113074,0,0.244047,0.755952,0,0.388058885,104.0068361,1
-95.47688979,-10.29030207,3.477843248,5.547496463,0.566037,0.424528,0.009433,0,0.135343981,33.10976637,1
-91.27574217,-8.293519918,10.09488468,5.979218587,0.772727,0.136363,0.090909,0,0.149791956,17.45360946,0
-94.53516291,-8.206549438,14.74924542,9.137475199,0,0.111111,0.888888,0,0.333333333,25.16818665,1
-87.29081773,-9.226987064,11.47761389,6.989406224,0.395348,0.387596,0.209302,0.007751,0.260943806,35.50925923,1
-91.84014924,-7.739624524,21.07724515,8.19795787,0.301282,0.307692,0.153846,0.237179,0.343979559,91.47426613,1
-91.01242837,-6.963683351,10.38130867,8.658427825,0.111111,0.111111,0.777777,0,0,21.92360761,0
-80.80484863,-7.421807607,18.88632476,7.756416019,0.019607,0.382352,0.558823,0.039215,0.437202337,63.18452194,1
-79.2941091,-6.578569084,19.17791691,9.53067314,0,0.071428,0.857142,0.071428,0.849576271,26.13508483,1
-79.06810588,-7.141739947,22.63350914,12.22212423,0.016877,0.101265,0.582278,0.299578,0.333333333,128.7936798,1
-87.45766429,-7.234520678,7.863406794,6.873836309,0.666666,0.333333,0,0,0.055555556,19.78637973,0
-99.29858138,-8.248013976,12.46755418,7.346177252,0.307692,0.307692,0.384615,0,0,25.60353619,1
-78.64880273,-7.391870906,19.63453878,10.94604792,0,0.189873,0.588607,0.221518,0.351470438,132.072148,1
-78.98029062,-7.887353128,26.70115763,13.54953675,0,0.005025,0.829145,0.165829,0.372997033,78.71992224,1
-91.26760048,-8.255275122,7.16869751,7.610363472,0.378378,0.594594,0.027027,0,0.333333333,23.28251233,0
-79.03775562,-9.016363177,13.74219674,11.99256335,0.107526,0.392473,0.473118,0.026881,0.246237715,40.58859053,1
-83.56062776,-7.658519581,26.28796677,12.55591201,0.095238,0.095238,0.380952,0.428571,0.333333333,26.13532369,1
-78.4887036,-8.626128242,29.03346668,13.16322677,0,0.24873,0.28934,0.461928,0.348157998,75.23428593,1
-75.70174706,-5.94483164,22.36054065,13.16262966,0,0,0.8,0.2,0.333333333,19.94310339,0
-66.26928038,-5.760927599,23.46079478,10.91399979,0,0,0.666666,0.333333,0.333333333,26.49304544,1
-74.27779778,-9.253261693,10.22189402,11.14296448,0.248618,0.39779,0.353591,0,0.271866523,35.90864716,1
-86.16181779,-7.686673724,18.97109201,8.297504702,0.013605,0.081632,0.877551,0.02721,0.38360066,124.3224642,1
-74.96048361,-5.714922163,18.43659014,10.47711782,0,0,1,0,0.333333333,24.50650732,0
-68.37435238,-8.327626526,24.08251852,12.29776,0,0.020618,0.556701,0.42268,0.325806784,99.58254275,1
-83.54049703,-6.003911876,17.46968926,9.866435527,0,0,1,0,0.333333333,25.83996012,1
-95.79776761,-9.87618554,7.805105607,7.909181914,0.255813,0.540697,0.203488,0,0.328325111,63.45657375,1
-93.58804163,-8.138027892,3.272352003,6.26567963,0.3125,0.5,0.1875,0,0,17.87516972,0
-73.90428138,-5.795396407,17.73622961,10.52956835,0.076923,0.307692,0.615384,0,0.440441415,24.50671733,0
-75.09139115,-6.618403963,30.63454775,12.77439691,0,0.045248,0.402714,0.552036,0.333333333,48.1536438,1
-84.40078599,-9.934240569,17.13471577,10.49699399,0,0.317829,0.511627,0.170542,0.601279213,130.681255,1
-84.25952953,-7.529789749,9.005296973,7.576379194,0.153846,0.153846,0.692307,0,0.241678067,24.1073744,0
-86.85715271,-9.404042667,6.841032319,8.398621818,0.218543,0.655629,0.125827,0,0.205378973,53.41229417,1
-101.6952595,-9.474763404,2.278509404,5.535348964,0.272727,0.727272,0,0,0,18.60182789,0
-80.74745382,-10.48094236,8.0375752,9.510738156,0.386363,0.280303,0.25,0.083333,0.143102855,69.29798401,1
-84.84069049,-9.160994796,12.71354265,12.05671253,0.5,0.038461,0.461538,0,0.48173516,17.23847451,0
-89.46121427,-7.478570241,16.32069621,8.920949969,0.52,0.32,0.16,0,0.384467512,24.67465691,0
-94.32606224,-9.5459741,8.043904824,7.63335916,0.33582,0.432835,0.22388,0.007462,0.247061138,66.39435588,1
-78.52031606,-8.867071396,26.38679873,12.10448429,0,0.014492,0.342995,0.642512,0.464870489,74.38745857,1
-97.84231218,-10.21183453,1.541197529,4.602672707,0.833333,0.166666,0,0,0,14.59874792,0
-88.61924305,-8.116911976,14.21943511,9.413474159,0,0.606451,0.380645,0.012903,0.336750013,102.0703167,1
-78.96783803,-8.071911742,27.32131483,13.75286821,0,0,0.333333,0.666666,0.377037808,26.18958803,1
-79.35520188,-9.255155521,26.75732924,12.61133304,0,0.010362,0.321243,0.668393,0.333333333,73.61507493,1
-91.8120624,-8.711357768,2.953725951,5.751313457,0.461538,0.538461,0,0,0,18.96626879,0
-94.26724343,-9.119744979,5.242735442,8.108082768,0.076923,0.153846,0.76923,0,0,25.60353619,1
-97.67275495,-9.034287325,7.426961019,7.27675889,0.434782,0.405797,0.15942,0,0.036617129,51.16868166,1
-96.63031546,-7.289646553,9.632225309,8.984975538,0.7,0,0.3,0,0,23.60990769,0
-96.75199827,-8.643372285,7.380942021,6.40342784,0.608333,0.183333,0.208333,0,0,47.88150334,1
-92.46321344,-8.665252996,12.8666459,10.88847171,0.052356,0.492146,0.43979,0.015706,0.140886332,46.82322451,1
-98.37951397,-7.65764772,7.827104633,6.268758005,0.7,0.2,0.1,0,0,19.15382391,0
-97.90728843,-8.653295805,7.92700926,6.016020313,0.707317,0.04878,0.243902,0,0,41.79394555,1
-89.79539566,-6.780325437,14.53004781,12.54976119,0,0.321428,0.678571,0,0.305591678,16.36428956,0
-89.60591723,-8.253821046,11.85140792,10.52241733,0.052631,0.392344,0.540669,0.014354,0.253722542,44.5975988,1
-95.85281827,-6.765507989,8.996064414,7.8880845,0.5,0.142857,0.357142,0,0,22.71515105,0
-89,-6.988050586,11.94922561,12.65032695,0,0.12,0.84,0.04,0,22.35190596,0
-99.44040148,-9.062853143,6.393893989,4.641323024,0.663157,0.063157,0.273684,0,0,37.0618749,1
-92.42068992,-8.088677459,13.38846127,11.28181762,0.083769,0.429319,0.48691,0,0.333333333,41.27446596,1
-100.6629018,-8.581764273,4.807733,4.221471006,0.736842,0.263157,0,0,0.415183867,20.28064557,0
-97.87974277,-9.514051062,6.381920084,6.020989534,0.720338,0.194915,0.084745,0,0.04505654,28.01418607,1
-87.2407468,-6.765390873,13.87829152,12.88765397,0,0.272727,0.727272,0,0.572293447,25.21874361,1
-78.64858176,-8.433462029,20.06095452,13.25598056,0,0.062146,0.932203,0.005649,0.393655589,38.12621644,1
-95.0497874,-9.685541711,3.048541408,4.234961728,0.761904,0.142857,0.095238,0,0,18.5605803,0
-93.36911213,-8.179146013,14.12548351,10.69674307,0.424242,0.363636,0.212121,0,0.303595206,11.17098543,0
-83.20924371,-9.042312609,15.32378233,8.101798385,0.547619,0.309523,0.13492,0.007936,0.234814705,35.5319672,1
-79.5341763,-10.02551737,10.65240621,7.11089664,0.10215,0.5,0.387096,0.010752,0.274970449,110.7327305,1
-67.77267532,-7.448110791,26.78228025,13.25325473,0,0.153846,0.846153,0,0.333333333,24.6748546,0
-86.47187789,-9.321857645,6.274455246,7.311959087,0.622641,0.26415,0.113207,0,0.427203663,41.2867625,1
-73.99167418,-7.033940868,10.88066398,10.8754058,0.074074,0.518518,0.407407,0,0.294300518,26.08104588,1
-82.73592289,-14.13447196,0.507029366,5.763510559,0.626865,0.261194,0.11194,0,0,36.77361523,1
-92.66678224,-8.032330927,6.085432558,5.261827573,0.5,0.388888,0.111111,0,0.117269545,19.94311333,0
-80.52474806,-6.970771391,3.951665975,7.502104022,0.1875,0.0625,0.5625,0.1875,0,25.83996012,1
-82.49576409,-8.177392753,20.70244726,12.57960292,0,0.103825,0.677595,0.218579,0.323362249,155.3656757,1
-82.27185525,-11.48456317,6.135855306,8.876927937,0.659574,0.313829,0.026595,0,0.241319444,42.4474981,1
-70.56820674,-6.294820286,10.98775261,10.22359173,0,0.16,0.68,0.16,0.357371795,24.24683462,0
-68.91815349,-7.70334673,14.83208052,12.24862879,0.005988,0.083832,0.910179,0,0.364736869,131.6223072,1
-79.43334814,-6.301467939,7.860065955,7.065947127,0.133333,0,0.733333,0.133333,0,25.47389284,1
-75.49441702,-9.188366668,7.790674091,6.154675555,0.149253,0.664179,0.186567,0,0.149184149,55.58236479,1
-72.43316916,-6.152816382,22.75404898,12.01677904,0,0.2,0.8,0,0.333333333,22.75596291,0
-81.26018649,-8.222782655,9.852358234,8.948067061,0.1875,0.5,0.3125,0,0.333333333,20.36258728,0
-96.18840328,-10.42523049,4.665325459,6.215828778,0.321428,0.5,0.178571,0,0.26705623,47.02525463,1
-77.63577608,-8.26054244,13.22320627,12.54149441,0.058823,0.282352,0.658823,0,0.333333333,70.43352178,1
-91.39194345,-7.483093906,11.93066612,10.47019593,0.230769,0.653846,0.115384,0,0.077846631,18.02883467,0
-85.00101573,-10.65325886,6.805123635,7.124181079,0.536842,0.242105,0.221052,0,0.030983734,36.33438687,1
-92.67223064,-8.89425363,2.310793506,4.41995089,0.705882,0.294117,0,0,0,19.36017728,0
-76.61099526,-9.437233754,13.71693504,10.13218322,0.254777,0.299363,0.445859,0,0.348239087,69.39764565,1
-97.2015724,-10.15647712,4.94313714,5.843519477,0.090909,0.636363,0.272727,0,0,17.41750401,0
-76.81672428,-8.934609676,8.997953859,10.51961779,0,0.619047,0.380952,0,0.333333333,23.52163163,0
-81.59636633,-10.12409361,9.047110048,10.23891461,0.130434,0.23913,0.630434,0,0.376799803,66.12911993,1
-81.07308038,-7.814141736,11.0701235,12.23442208,0,0.095238,0.904761,0,0.333333333,21.84732778,0
-100.4314434,-13.29975878,-0.600533854,5.68966659,0.4375,0.5625,0,0,0,37.35421051,1
-79.19588397,-8.764497343,12.55939046,11.2595644,0.006578,0.375,0.611842,0.006578,0.300577179,88.41167488,1
-85.99082175,-8.208870488,9.782866225,5.984292372,0.2,0.5,0.3,0,0.333333333,23.49962428,0
-88.81414254,-6.552816477,18.82898667,13.16890433,0,0.285714,0.714285,0,0.68786808,21.00861258,0
-84.99397849,-9.413781266,12.65845339,10.10751384,0.111731,0.240223,0.648044,0,0.32854888,76.7449991,1
-84.9855803,-7.896493411,12.91383789,11.63617245,0,0,1,0,0,25.26926485,1
-85.18474892,-10.22983168,19.22334752,12.70264059,0.008733,0.323144,0.659388,0.008733,0.447253528,153.8886562,1
-83.50504423,-8.636487687,8.263865438,8.133470575,0.44,0.36,0.2,0,0.442844079,17.26216988,0
-91.63238984,-8.708693989,12.4011118,9.701718956,0.082417,0.406593,0.510989,0,0.333333333,89.73402365,1
-85.51100996,-10.64132212,17.5069865,11.96816996,0.009478,0.189573,0.772511,0.028436,0.333333333,130.7006371,1
-91.89649303,-8.578163655,12.33570395,8.459245285,0.230769,0.538461,0.230769,0,0,22.25304963,0
-92.65032603,-11.83486313,0.748668993,6.75161362,0.411764,0.411764,0.17647,0,0,18.89503524,0
-68.57773073,-7.670778719,20.85760606,8.412716059,0.123188,0.304347,0.471014,0.101449,0.325120192,98.46591676,1
-90.53197736,-7.007978677,10.02299887,8.304151282,0.227272,0.590909,0.181818,0,0,24.08446071,0
-80.27334139,-9.211793317,13.24448625,9.733988444,0.104166,0.395833,0.5,0,0.266235765,129.5625473,1
-95.68108421,-9.989456047,4.872814132,8.330689654,0.48,0.28,0.24,0,0.261879243,23.26094384,0
-68.81482439,-6.438838981,28.08720026,11.37193699,0,0.144927,0.565217,0.289855,0.365800866,58.47031449,1
-94.91014305,-10.93139846,7.025164122,6.854337687,0.747747,0.252252,0,0,0.133932873,23.78370528,0
-92.04418154,-9.421234988,8.42035968,6.286415481,0.933333,0.066666,0,0,0.336948662,11.23080722,0
-92.24363543,-8.479951013,13.43893323,7.66956543,0.277777,0.444444,0.277777,0,0.275362319,21.58522298,0
-94.75391651,-9.989543163,4.430976214,5.694906001,0.5625,0.0625,0.375,0,0,16.22709261,0
-92.72221989,-11.99069808,5.946228711,8.428013773,0.313829,0.388297,0.292553,0.005319,0.171902269,94.31661593,1
-83.61869263,-6.714922163,21.83127837,12.98856672,0,0.076923,0.538461,0.384615,0.333333333,24.6506375,0
-95.92652417,-10.23609708,12.23539991,8.701964917,0.224242,0.496969,0.278787,0,0.256008668,75.26589097,1
-84.02422374,-10.79475724,13.89180688,6.784506446,0.433962,0.207547,0.35849,0,0.355222734,82.35020047,1
-90,-8.959533882,4.051231313,7.252325069,0.111111,0.666666,0.222222,0,0.333333333,25.65562896,1
-83.51537266,-9.467417339,9.129842123,9.504183295,0,0.4,0.533333,0.066666,0.212146423,20.93868829,0
-77.26333321,-10.07896289,22.13881175,11.07087103,0.131147,0.163934,0.491803,0.213114,0.334442381,66.34797052,1
-99.64598188,-9.121325405,6.032100978,7.702319496,0.1875,0.5625,0.25,0,0,23.3687948,0
-98.87830613,-12.94578129,2.594978765,6.927144618,0.615853,0.27439,0.109756,0,0.285744467,41.40643054,1
-86.09239358,-9.250386043,6.179092337,5.487813137,0.26923,0.692307,0.038461,0,0.333172768,24.24683462,0
-94.71693728,-10.2156538,8.629622927,7.945114813,0.192592,0.57037,0.237037,0,0.288122836,53.89713858,1
-74.67581568,-10.02898068,18.80793069,12.12943574,0.035874,0.295964,0.600896,0.067264,0.297384177,179.1921689,1
-82.37951397,-8.491746396,11.39818439,13.81377289,0,0.1875,0.8125,0,0.333333333,26.24411258,1
-97.26826401,-9.664523997,3.615502348,5.846527721,0.857142,0.142857,0,0,0.198191409,18.51963516,0
-81.13270688,-9.198195622,14.64128967,12.29184517,0.015075,0.105527,0.874371,0.005025,0.408887451,98.82746776,1
-89.66752501,-7.311538934,8.237938885,10.09657179,0.523809,0.47619,0,0,0.389680923,25.62966275,1
-73.09295901,-9.48195451,19.14990029,12.55054801,0.009259,0.138888,0.791666,0.060185,0.364666562,176.7487138,1
-80.51793453,-8.925558544,9.780796409,10.80529177,0.2,0,0.6,0.2,0.333333333,25.91997631,1
-76.39022357,-7.429844445,28.41988716,13.90379797,0.008264,0.041322,0.309917,0.640495,0.333333333,142.052163,1
-84.90488739,-9.963417103,16.18214232,11.66505293,0.162037,0.314814,0.481481,0.041666,0.36376084,140.014407,1
-79.3668604,-6.852816542,24.2907066,13.7470076,0.074074,0.037037,0.444444,0.444444,0.505905512,24.77180219,0
-95.96783803,-8.655845884,6.447183533,7.11166194,0.391304,0.521739,0.086956,0,0.256837607,22.8179831,0
-94.46580436,-12.2923259,6.141753008,7.943111317,0.446511,0.544186,0.009302,0,0.269660708,71.35411992,1
-93.63591355,-13.03549447,6.630995265,8.905220525,0.523809,0.428571,0.047619,0,0.333333333,23.92423279,0
-80.1201296,-9.943316011,6.802229108,8.923457145,0.418604,0.377906,0.186046,0.017441,0.313144265,82.85026937,1
-72.40815525,-7.156199205,18.99452481,12.35785181,0,0.142857,0.285714,0.571428,0.333333333,25.65562896,1
-89.81284051,-10.99870614,5.346289411,9.136663725,0.21393,0.676616,0.109452,0,0.257183027,94.33334635,1
-73.68699684,-10.09810089,16.25742077,11.97843614,0.012987,0.069264,0.489177,0.428571,0.364803922,198.2542103,1
-73,-9.142728273,17.72978659,13,0,0,0.923076,0.076923,0.333333333,24.6748546,0
-82.18661331,-9.132895489,8.18078841,10.78167829,0.37931,0.448275,0.172413,0,0.237044467,25.24409038,1
-82.25033828,-11.79938412,6.849945269,8.912448609,0.558282,0.251533,0.190184,0,0.066421794,62.49734958,1
-100,-8.543320031,11.4358534,4.430400281,0.583333,0.25,0.166666,0,0.333333333,21.77188475,0
-88.54307481,-11.40889615,4.779191219,5.53156134,0.294642,0.232142,0.3125,0.160714,0.050372383,75.44724456,1
-98.95134707,-8.329828861,11.05446967,8.385950254,0,0.583333,0.416666,0,0.535323383,25.04312311,1
-74.96446936,-8.823741647,25.33098526,10.75587011,0,0.085937,0.742187,0.171875,0.333333333,42.17285478,1
-90.75469585,-10.82593142,8.801385601,6.923011918,0.426573,0.258741,0.314685,0,0.16718251,65.97708057,1
-89.63031546,-8.1821148,10.78773158,10.44329897,0.129032,0.548387,0.32258,0,0.257731959,23.85606214,0
-70.28913533,-6.967837755,25.80214844,8.199999658,0,0,0.6,0.4,0.333333333,26.24433622,1
-63.67392538,-8.178919522,29.38939738,12.48683372,0,0,1,0,0.333333333,115.0830054,1
-74.4593296,-6.530060654,18.19849429,7.21297531,0,0.611111,0.333333,0.055555,0.366844208,25.84019361,1
-99.26144401,-9.883070364,5.965689717,6.575244461,0.244444,0.222222,0.511111,0.022222,0,52.15454555,1
-92.18954566,-7.878163588,12.87859724,10.03489657,0.208333,0.416666,0.291666,0.083333,0,25.70814873,1
-84.0564464,-7.654867217,13.3111045,11.78373613,0,0.195312,0.804687,0,0.387640128,51.57172538,1
-88.63544639,-10.70705873,20.93219678,11.57542266,0.008474,0.173728,0.728813,0.088983,0.333333333,172.8754585,1
-81.27546054,-8.485043049,18.00614317,11.3766439,0,0.066666,0.866666,0.066666,0.660571062,24.22344999,0
-83,-7.3685412,13.19026699,11.09530406,0,0.36,0.64,0,0.333333333,22.65367503,0
-84.31725504,-8.234337256,12.83846027,12.36361109,0.095238,0.387755,0.517006,0,0.344404253,50.41275229,1
-77,-5.848143187,17.78293301,12.81337193,0,0.315789,0.68421,0,0.333333333,20.00652623,0
-95.31498241,-10.98762237,14.38031133,5.793369697,0.569444,0,0.430555,0,0.348084772,54.35212558,1
-81.64232867,-6.34818077,15.39576923,8.021215003,0,0.666666,0.166666,0.166666,0.333333333,24.45898716,0
-80.77177402,-7.266714638,17.06296419,12.07389407,0.014388,0.151079,0.834532,0,0.344740764,37.99425053,1
-82.2899557,-8.509805424,22.89989927,10.41338677,0,0.055555,0.816666,0.127777,0.303700428,129.6623508,1
-72.17501715,-7.147410199,11.86582832,13.93441814,0,0.785714,0.214285,0,0.251147267,20.57909118,0
-77.9742514,-6.634021602,17.7243753,12.00873078,0,0.294117,0.647058,0.058823,0.343460648,21.84731586,0
-65.98758144,-6.942258288,22.5386742,8.364966428,0,0.36923,0.492307,0.138461,0.30849359,54.52048193,1
-65.14240871,-6.535163612,24.06939014,10.3887933,0,0.315789,0.263157,0.421052,0.333333333,26.74628134,1
-89.1083438,-9.663221953,11.23359224,9.229941638,0.033783,0.668918,0.29054,0.006756,0.257792861,76.1919174,1
-89.56852425,-9.33226898,5.164268357,7.219996316,0.357142,0.5,0.142857,0,0,19.92728071,0
-81.89102824,-8.836427314,10.73526961,9.832833587,0.05625,0.41875,0.525,0,0.349269377,75.64185148,1
-90.19803402,-8.87360631,12.7118437,9.200255565,0.153374,0.484662,0.343558,0.018404,0.363089916,107.4025301,1
-71.34013366,-5.27182388,22.95549307,14.67826744,0,0,1,0,0.333333333,24.1770056,0
-91.17374267,-7.914015227,16.37861817,8.047516014,0.37037,0.481481,0.148148,0,0,23.04782107,0
-81.34522868,-11.02254366,7.099918377,13.14623644,0.219298,0.592105,0.188596,0,0.333434897,45.1543586,1
-95.21654859,-9.967837885,12.90806148,8.870689655,0.388888,0.277777,0.333333,0,0.261494253,23.45592528,0
-80.70116218,-10.01148656,11.88922066,12.29290782,0.368421,0.286549,0.345029,0,0.319434066,53.33587575,1
-85.73382149,-8.989711219,1.948858647,7.052912873,0.153846,0.692307,0.153846,0,0,21.06131874,0
-90.19188761,-11.50075791,4.084395979,3.480648103,0.673684,0.157894,0.136842,0.031578,0,30.9926248,1
-99.57467277,-11.71080779,2.069691713,6.046206122,0.854545,0.127272,0.018181,0,0.777742649,11.89955633,0
-86.51853404,-6.517946175,13.77281416,12.23631106,0.066666,0,0.933333,0,0,21.65952807,0
-99.39905635,-9.08580834,3.712022745,4.563749812,0.533333,0.333333,0.133333,0,0.064423077,20.99090067,0
-97.58301471,-9.509917613,6.252288685,5.530398254,0.696969,0.280303,0.022727,0,0.189245303,37.75419889,1
-100.1914364,-9.23778449,1.183485275,7.294215247,0.393939,0.575757,0.030303,0,0.282751644,17.21493292,0
-83.90294718,-8.084399171,22.39780129,9.82456984,0.121794,0.237179,0.615384,0.025641,0.333284118,121.1982283,1
-83.12020323,-6.253221274,23.21772883,10.00677858,0.133333,0.366666,0.366666,0.133333,0.333333333,24.08444622,0
-84.73419588,-8.671879474,20.02619384,10.64251595,0.051136,0.363636,0.522727,0.0625,0.343089551,112.1933705,1
-86.13775545,-8.243258468,20.39061604,11.02903894,0.069444,0.486111,0.423611,0.020833,0.354830957,47.00685856,1
-81.0132959,-6.357646425,20.65723304,10.88065861,0,0.15,0.85,0,0.356494747,26.10813955,1
-82.48228118,-6.99075986,20.38772077,9.974435064,0,0.375,0.625,0,0.392293907,24.99326715,0
-76.88411221,-7.54570925,20.33457444,11.95125548,0.052631,0.236842,0.697368,0.013157,0.333333333,115.7626887,1
-75.4593296,-5.342199567,25.85259023,14.04297196,0,0,1,0,0.639677532,26.46512995,1
-91.11563777,-9.075108224,10.87536161,7.804002768,0.033112,0.490066,0.384105,0.092715,0.333333333,112.2076233,1
-88.92978599,-7.06411123,20.30201401,11.07186691,0.210526,0.68421,0.105263,0,0.333333333,25.04290381,1
-78.20657739,-7.669735859,24.00314285,11.00827124,0.045977,0.310344,0.568965,0.074712,0.302172448,96.1794636,1
-86.69658233,-8.918751566,18.23928616,11.22948249,0.081967,0.273224,0.644808,0,0.39780501,132.3475171,1
-95.26368307,-9.634316975,5.692761663,7.231710986,0.666666,0.148148,0.185185,0,0.238478347,11.29127317,0
-86.64005086,-7.36462685,16.34376492,12.58257514,0.095238,0.47619,0.428571,0,0,24.57825549,0
-93.9610344,-9.265030411,8.907724797,5.811353455,0.492957,0.267605,0.239436,0,0.333333333,63.90903308,1
-86.25881275,-7.929840622,5.083203931,6.049473585,0.1875,0.1875,0.625,0,0,22.81799611,0
-76.88286323,-9.918121207,17.67574231,12.79404328,0.237068,0.25862,0.495689,0.00862,0.365445138,70.59892507,1
-87.05237739,-10.7604312,8.001814985,10.65236063,0.6,0.2,0.12,0.08,0.164699269,18.83857787,0
-100.0364964,-10.42296332,5.511943644,5.705845084,0.538461,0.428571,0.032967,0,0.274221241,25.61943264,1
-93.2276752,-9.049577721,10.89589091,7.029976747,0.278911,0.510204,0.210884,0,0.268081051,80.31979117,1
-99.87521552,-9.590389153,5.798339144,6.893400497,0.809523,0.190476,0,0,0.139375,15.73016734,0
-92.42814876,-8.320648664,12.10550931,9.282415414,0.40909,0.363636,0.227272,0,0.205150977,22.35191844,0
-99.74795748,-10.52468924,6.22814462,5.323516832,0.551282,0.448717,0,0,0.393646903,23.2337906,0
-91.89300642,-8.661079781,12.1028332,9.036218886,0.217391,0.47826,0.304347,0,0.324016563,73.39310441,1
-100.3512038,-10.18932259,5.276317586,5.377624616,0.6,0.4,0,0,0.336856461,8.581046025,0
-90.19888393,-7.109178764,13.28293921,11.43960192,0.071428,0.571428,0.357142,0,0.348922056,25.04312311,1
-82.02110789,-8.031472961,17.79607711,10.76233417,0,0.113333,0.573333,0.313333,0.269775365,139.4800259,1
-77.48146991,-9.109537361,16.09141179,10.71160495,0,0.072289,0.867469,0.06024,0.371094133,142.0616824,1
-90.05279348,-7.256272136,6.387332945,6.42204218,0.230769,0.384615,0.384615,0,0,22.75614399,0
-77.94865455,-6.668152085,17.84178016,12.48654132,0,0,0.871794,0.128205,0.293284493,17.02856404,0
-77.82037482,-8.866276998,14.28360806,11.28194584,0.01282,0.26923,0.717948,0,0.391860997,94.15339506,1
-76.99969123,-8.520627384,18.34609932,13.11753938,0,0.016393,0.983606,0,0.333333333,103.0222779,1
-80.77519609,-10.00981912,6.358513799,9.516787261,0.243243,0.756756,0,0,0.333333333,18.45183009,0
-74.20458214,-6.601072531,25.15822493,13.80378626,0,0,0.333333,0.666666,0.333333333,9.866050234,0
-100.4404919,-9.66450598,8.5174046,5.744365771,0.6,0.342857,0.057142,0,0.308716209,26.9359305,1
